Date,Mkt-RF,SMB,HML,RMW,CMA,RF,WML
12/23/2016,0.16,0.21,-0.18,-0.15,-0.15,0,-0.19
12/26/2016,-0.01,0.08,-0.2,0.06,-0.03,0,0.06
12/27/2016,0.13,0.05,-0.09,0.12,-0.04,0,0.05
12/28/2016,-0.42,0.45,0.07,0.07,0.05,0,0.33
12/29/2016,0.11,0.15,-0.2,0.1,-0.02,0,0
12/30/2016,-0.18,0.22,0.02,-0.13,-0.03,0,-0.02
1/2/2017,-0.06,-0.02,0.05,-0.02,0.04,0,-0.01
1/3/2017,0.53,-0.24,0.33,-0.28,0.11,0,-0.07
1/4/2017,1.03,0.51,0.29,-0.37,-0.1,0,0
1/5/2017,0.5,0.02,-0.36,0.02,-0.15,0,-0.2
1/6/2017,-0.24,-0.52,-0.49,-0.06,-0.16,0,-0.24
1/9/2017,-0.11,0.04,-0.61,0.32,-0.34,0,-0.15
1/10/2017,0.09,0.35,0.19,-0.17,0.05,0,0.49
1/11/2017,0.44,-0.06,0.55,0,0.22,0,0.57
1/12/2017,-0.27,-0.12,-0.25,0.16,-0.13,0,-0.03
1/13/2017,0.53,0.12,0.01,-0.24,-0.03,0,0.13
1/16/2017,-0.38,0.01,-0.26,0.21,-0.04,0,0.03
1/17/2017,0.05,-0.08,-0.13,0.3,0.24,0,-0.69
1/18/2017,-0.28,-0.27,-0.1,0.01,-0.03,0,0.29
1/19/2017,-0.04,0.03,0.11,0.05,-0.06,0,0.16
1/20/2017,0.35,0.03,0.29,-0.02,0.17,0,0.24
1/23/2017,-0.05,0.35,-0.07,0.19,-0.18,0,-0.01
1/24/2017,0.39,0.05,0.45,-0.31,0.3,0,0.81
1/25/2017,1.02,0,0.38,-0.23,-0.05,0,0.62
1/26/2017,-0.2,-0.29,0.16,-0.1,-0.15,0,0.36
1/27/2017,-0.08,-0.05,-0.45,0.17,-0.07,0,-0.12
1/30/2017,-0.59,0.09,-0.4,0.51,-0.13,0,-0.6
1/31/2017,0.08,0.46,-0.16,-0.33,-0.26,0,-0.37
2/1/2017,0.17,0.1,0.1,0.03,-0.21,0,0.38
2/2/2017,-0.1,-0.12,-0.21,-0.05,0.15,0,-0.09
2/3/2017,0.65,0.1,0.32,-0.5,0.19,0,0.26
2/6/2017,-0.26,0.04,-0.16,0.04,-0.13,0,-0.14
2/7/2017,-0.2,-0.24,-0.38,0.32,-0.16,0,-0.33
2/8/2017,0.26,0.03,-0.33,0.31,-0.27,0,-0.53
2/9/2017,0.26,-0.14,-0.12,-0.15,0.05,0,0.07
2/10/2017,0.54,0.31,0.37,-0.05,0.12,0,0.15
2/13/2017,0.42,-0.13,0.18,-0.13,0.14,0,0.25
2/14/2017,0.05,0.01,0.12,-0.24,-0.08,0,0.06
2/15/2017,0.59,-0.01,-0.04,-0.03,-0.1,0,-0.12
2/16/2017,0.12,0.03,0.05,0.18,-0.05,0,-0.05
2/17/2017,-0.08,-0.09,-0.58,0.38,-0.21,0,-0.43
2/20/2017,0.04,0.06,0,0.05,0.02,0,0.04
2/21/2017,0.3,-0.19,0.12,0.11,0.11,0,0.01
2/22/2017,0.01,-0.16,-0.09,0.29,-0.19,0,-0.16
2/23/2017,0.07,-0.14,-0.04,0.03,-0.1,0,-0.51
2/24/2017,-0.29,-0.08,-0.62,0.43,-0.1,0,-0.5
2/27/2017,-0.04,0.16,-0.41,0.03,-0.16,0,0.01
2/28/2017,-0.26,-0.24,0.02,0.06,0.01,0,0.09
3/1/2017,1.15,-0.39,0.44,-0.46,0.16,0,0.92
3/2/2017,-0.45,-0.14,-0.38,0.43,-0.18,0,-0.55
3/3/2017,0.24,-0.1,0.18,-0.22,-0.05,0,0.31
3/6/2017,-0.38,-0.02,-0.12,0.2,-0.08,0,-0.12
3/7/2017,-0.26,-0.02,-0.03,0.12,-0.02,0,0.03
3/8/2017,-0.29,-0.11,-0.52,0.2,-0.29,0,-0.2
3/9/2017,0.07,-0.34,-0.14,-0.08,-0.19,0,-0.26
3/10/2017,0.64,0.09,-0.07,-0.02,0.1,0,0
3/13/2017,0.19,0.11,-0.02,0.02,0.08,0,0.27
3/14/2017,-0.45,0,-0.3,0.45,-0.12,0,-0.03
3/15/2017,1.07,0.14,0.2,-0.23,0.32,0,0.19
3/16/2017,0.33,0.28,0.23,-0.09,0.02,0,0.09
3/17/2017,-0.02,0.36,-0.28,0.18,-0.04,0,-0.08
3/20/2017,-0.14,0.14,-0.34,0.05,-0.08,0,-0.01
3/21/2017,-0.75,-0.05,-0.1,0.44,0.27,0,-0.83
3/22/2017,-0.27,-0.38,-0.5,0.18,-0.06,0,-0.14
3/23/2017,0.19,0.29,0.16,-0.06,0.01,0,0.07
3/24/2017,0.08,0.14,-0.1,-0.08,-0.17,0,0.02
3/27/2017,-0.03,-0.01,-0.28,0.02,-0.2,0,-0.42
3/28/2017,0.55,-0.04,0.43,-0.1,0.2,0,0.49
3/29/2017,0.26,0.15,-0.1,-0.09,-0.05,0,-0.07
3/30/2017,-0.1,-0.18,0.26,-0.1,0.02,0,0.43
3/31/2017,-0.13,0.25,-0.37,0.21,-0.19,0,-0.25
4/3/2017,-0.18,-0.13,-0.18,0.15,-0.07,0,-0.05
4/4/2017,-0.02,-0.35,0.02,-0.05,0.09,0,0.13
4/5/2017,-0.22,-0.09,-0.12,0.26,0.06,0,-0.11
4/6/2017,-0.03,-0.16,0.14,-0.2,0.13,0,-0.14
4/7/2017,-0.09,0.06,-0.07,0.07,-0.03,0,0
4/10/2017,0.23,0.16,0.23,0.03,0.12,0,-0.34
4/11/2017,0.11,0.29,0.06,-0.04,0.04,0,-0.18
4/12/2017,-0.13,-0.22,-0.36,0.17,-0.19,0,-0.46
4/13/2017,-0.72,0.1,-0.73,0.3,-0.31,0,-0.18
4/14/2017,-0.01,-0.09,0.06,-0.04,-0.03,0,0.02
4/17/2017,0.59,-0.05,-0.11,0.1,-0.08,0,0.16
4/18/2017,-0.17,0.46,-0.22,0.27,-0.01,0,-0.12
4/19/2017,-0.19,0.25,-0.23,0.19,-0.26,0,0.23
4/20/2017,0.57,-0.1,0.11,-0.03,-0.21,0,0.42
4/21/2017,-0.03,0.17,0.15,0.09,0.02,0,0.19
4/24/2017,1.59,-0.54,0.48,-0.44,0.16,0,0.77
4/25/2017,0.57,0.05,0.1,-0.22,0.01,0,0.46
4/26/2017,0.19,0.44,0.24,-0.08,0.04,0,0.14
4/27/2017,-0.09,0.09,-0.75,0.41,-0.38,0,-0.09
4/28/2017,-0.14,-0.04,-0.18,0.07,-0.11,0,-0.08
5/1/2017,0.11,0.05,-0.16,-0.08,-0.31,0,0.6
5/2/2017,0.4,-0.07,-0.12,0.26,-0.16,0,-0.29
5/3/2017,-0.39,-0.39,0.09,-0.04,0.06,0,-0.06
5/4/2017,0.42,-0.27,-0.22,0.15,-0.16,0,-0.05
5/5/2017,0.49,-0.29,0.23,-0.23,0.19,0,-0.12
5/8/2017,-0.03,0.25,0.08,0.12,-0.04,0,-0.05
5/9/2017,-0.16,0.22,-0.53,0.29,-0.14,0,-0.07
5/10/2017,0.18,0.16,0.09,-0.2,0.24,0,0.09
5/11/2017,-0.19,-0.02,0.02,-0.09,-0.06,0,0.23
5/12/2017,0.13,-0.19,-0.44,0.05,-0.14,0,-0.04
5/15/2017,0.46,-0.12,0.2,-0.25,0.15,0,0.09
5/16/2017,0.38,0.2,-0.1,-0.04,-0.04,0,0.45
5/17/2017,-1.13,0.37,-0.01,0.41,0.37,0,-0.87
5/18/2017,-0.26,-0.4,-0.42,0.13,-0.36,0,0.11
5/19/2017,0.94,-0.03,0.39,-0.08,0.25,0,0.05
5/22/2017,0.46,0.14,-0.21,0.24,-0.14,0,0.09
5/23/2017,-0.02,-0.07,0.14,-0.11,-0.04,0,0.31
5/24/2017,0.38,0.13,-0.24,0.13,-0.11,0,0.18
5/25/2017,0.15,-0.26,-0.42,0.41,-0.24,0,0.35
5/26/2017,-0.09,-0.01,-0.1,0.11,-0.01,0,0.1
5/29/2017,-0.06,0.05,-0.09,0,-0.06,0,0.02
5/30/2017,0.01,0,-0.21,0.5,-0.08,0,0.1
5/31/2017,0.05,-0.02,-0.45,0.34,-0.16,0,-0.12
6/1/2017,0.64,0.2,0.09,-0.16,0.01,0,-0.02
6/2/2017,0.76,0.27,-0.21,0.13,-0.27,0,0.58
6/5/2017,-0.23,-0.04,-0.21,0.02,-0.01,0,-0.08
6/6/2017,-0.24,0.08,0.29,-0.33,0.27,0,-0.05
6/7/2017,0,-0.02,0.02,0.15,-0.31,0,0.77
6/8/2017,-0.06,0.38,0.41,-0.49,-0.08,0,0.64
6/9/2017,-0.07,-0.06,1.31,-0.45,0.73,0,-0.53
6/12/2017,-0.25,-0.08,0.55,-0.18,0.47,0,-0.91
6/13/2017,0.53,0.08,-0.26,-0.03,-0.15,0,0.25
6/14/2017,-0.06,0.08,-0.54,0.45,-0.31,0,-0.17
6/15/2017,-0.7,-0.39,-0.25,0.03,0.02,0,-0.18
6/16/2017,0.36,0.07,0,-0.08,0.05,0,-0.03
6/19/2017,0.62,-0.2,-0.48,-0.06,-0.18,0,0.64
6/20/2017,-0.58,0.26,-0.28,0.16,-0.2,0,0.1
6/21/2017,-0.13,-0.07,-0.66,0.02,-0.52,0,0.2
6/22/2017,0.05,0.25,-0.17,-0.02,-0.22,0,-0.32
6/23/2017,0.18,0.26,-0.1,-0.2,-0.03,0,-0.16
6/26/2017,0.07,0,0.16,0.13,0.09,0,-0.19
6/27/2017,-0.29,0.05,1.03,-0.35,0.49,0,0
6/28/2017,0.68,-0.17,0.31,-0.29,-0.09,0,0.3
6/29/2017,-0.5,0.58,0.9,-0.44,0.23,0,-0.17
6/30/2017,-0.16,0.09,-0.19,0.12,0.06,0,-0.11
7/3/2017,0.09,-0.22,0.9,-0.61,0.65,0,-0.14
7/4/2017,-0.14,-0.17,0.22,-0.09,0.13,0,-0.27
7/5/2017,0.19,-0.15,-0.38,0.19,-0.39,0,0.91
7/6/2017,-0.55,0.14,0.28,-0.05,0.05,0,0.36
7/7/2017,0.18,-0.21,-0.38,0.11,-0.3,0,0.47
7/10/2017,0.21,-0.14,-0.03,-0.03,0.05,0,0.36
7/11/2017,0.09,0.27,-0.03,-0.11,0.1,0,0.24
7/12/2017,0.71,-0.21,-0.25,0.06,-0.13,0,-0.04
7/13/2017,0.24,0.03,0.02,0.07,-0.02,0,-0.14
7/14/2017,0.64,0.09,-0.14,0.13,-0.02,0,-0.24
7/17/2017,0,0.13,0.09,0.08,0.04,0,-0.08
7/18/2017,0.01,0.09,-0.19,0.12,-0.24,0,0.06
7/19/2017,0.48,0.08,-0.07,-0.04,-0.04,0,-0.1
7/20/2017,0.28,0.05,0.06,0.04,-0.06,0,-0.01
7/21/2017,-0.21,0.13,-0.12,0.13,-0.19,0,0.15
7/24/2017,-0.18,0.2,-0.03,-0.19,-0.23,0,0.57
7/25/2017,0.23,-0.08,0.45,-0.39,0.42,0,-0.08
7/26/2017,0.39,-0.11,-0.15,0.09,0.05,0,-0.12
7/27/2017,-0.2,-0.18,0.12,0.16,0.19,0,-0.43
7/28/2017,-0.1,0.2,0.31,-0.34,0.07,0,-0.1
7/31/2017,0.12,0.06,0.33,-0.08,0.2,0,0.16
8/1/2017,0.27,-0.38,0.23,0.04,-0.17,0,0.25
8/2/2017,-0.01,-0.24,0.01,0.1,-0.2,0,0.35
8/3/2017,0.01,-0.08,-0.07,0.22,0,0,0.23
8/4/2017,0.01,-0.03,0.02,-0.12,0.03,0,0.25
8/7/2017,0.18,0.05,-0.15,0.14,-0.18,0,0.39
8/8/2017,-0.16,0.06,0.01,-0.01,0,0,0.35
8/9/2017,-0.36,-0.27,-0.09,0.24,0.04,0,-0.34
8/10/2017,-1,0.34,0.17,0.26,0.18,0,-0.36
8/11/2017,-0.09,-0.05,-0.34,0.29,-0.17,0,-0.04
8/14/2017,0.56,-0.43,-0.25,0.01,-0.29,0,0.7
8/15/2017,-0.14,-0.33,-0.18,0.06,-0.16,0,0.32
8/16/2017,0.48,0.08,-0.18,0.13,-0.03,0,0.12
8/17/2017,-1.02,0.58,-0.09,0.16,0.02,0,-0.29
8/18/2017,-0.26,0.05,0.16,-0.22,-0.03,0,0.1
8/21/2017,0.06,-0.01,-0.03,0.17,0.03,0,0.03
8/22/2017,0.61,-0.41,-0.26,0,0.03,0,0.42
8/23/2017,-0.07,0.3,0.28,-0.23,0.04,0,0.04
8/24/2017,-0.14,0.14,0.07,-0.25,-0.04,0,0.06
8/25/2017,0.4,0.25,0.28,-0.01,0.21,0,-0.2
8/28/2017,0.05,0.22,-0.24,0.07,-0.12,0,0.08
8/29/2017,-0.28,0.04,-0.25,0.16,-0.13,0,0.04
8/30/2017,0.24,-0.2,-0.25,0.1,-0.29,0,0.3
8/31/2017,0.8,0.17,-0.18,-0.11,-0.08,0,0.02
9/1/2017,0.21,0.22,0.25,-0.07,0.1,0,0.08
9/4/2017,-0.17,-0.22,0.03,-0.02,0.07,0,-0.09
9/5/2017,-0.38,0.14,-0.28,0.05,0.17,0,-0.77
9/6/2017,0.18,0.03,0.05,-0.01,0.04,0,-0.21
9/7/2017,0.44,0.26,-0.43,0.24,-0.1,0,-0.09
9/8/2017,0.03,0.04,0.09,-0.07,0.04,0,0.18
9/11/2017,0.64,-0.53,0.03,-0.15,-0.08,0,0.49
9/12/2017,0.42,0.02,0.35,-0.24,0.2,0,-0.04
9/13/2017,-0.11,0.16,0.18,-0.18,0.09,0,-0.11
9/14/2017,0.03,0.05,-0.05,-0.1,0.06,0,-0.23
9/15/2017,0.08,0.16,-0.02,0.18,-0.02,0,-0.04
9/18/2017,0.13,-0.04,0.13,-0.26,0.17,0,0.36
9/19/2017,0.38,0.06,0.16,0.08,0.09,0,0.37
9/20/2017,-0.16,0.01,0.19,-0.08,0.17,0,-0.22
9/21/2017,-0.09,-0.01,0.48,-0.32,0.1,0,-0.03
9/22/2017,0.13,0.14,0.05,0.1,0.13,0,-0.26
9/25/2017,-0.25,0.34,0.13,0.07,0.32,0,-0.86
9/26/2017,-0.19,-0.03,0.29,0.09,0,0,-0.17
9/27/2017,0.28,0.21,0.14,-0.35,-0.19,0,0.58
9/28/2017,0.37,0.37,0.03,-0.05,-0.12,0,0.36
9/29/2017,0.32,-0.07,-0.19,-0.03,-0.18,0,0.29
10/2/2017,0.21,0.2,-0.13,-0.05,0.01,0,0.1
10/3/2017,0.28,-0.1,0.11,-0.02,0.09,0,0.03
10/4/2017,0.03,-0.02,-0.32,0.1,-0.08,0,0.05
10/5/2017,0.18,-0.41,0.07,-0.23,-0.14,0,0.07
10/6/2017,0,0.06,-0.03,-0.04,-0.19,0,0.22
10/9/2017,-0.09,-0.05,-0.08,0.14,-0.12,0,0.14
10/10/2017,0.43,0.2,0.08,0.16,0,0,0.17
10/11/2017,0.24,-0.14,-0.11,0.03,-0.09,0,0.17
10/12/2017,-0.03,0.17,-0.55,0.3,-0.22,0,0.23
10/13/2017,0.2,0.05,-0.03,0.11,-0.07,0,-0.01
10/16/2017,0.03,-0.12,0.14,-0.09,-0.01,0,0.16
10/17/2017,-0.08,-0.21,-0.04,0.15,0.04,0,0.04
10/18/2017,0.13,-0.17,0.06,0.07,-0.06,0,-0.04
10/19/2017,-0.01,-0.29,0.2,-0.08,0.19,0,-0.15
10/20/2017,0.1,-0.24,0.09,-0.09,0.03,0,0.29
10/23/2017,-0.2,0.02,0.13,0.2,-0.02,0,0.25
10/24/2017,0.05,-0.05,0.4,-0.08,0.04,0,0.48
10/25/2017,-0.36,0.17,-0.02,0.11,-0.17,0,0.26
10/26/2017,-0.01,-0.21,0.03,0.2,0.03,0,0.3
10/27/2017,0.57,-0.07,-0.63,0.23,-0.91,0,0.6
10/30/2017,0.01,0.13,-0.06,-0.04,-0.21,0,0.33
10/31/2017,0.11,0.27,-0.19,-0.07,-0.04,0,0.27
11/1/2017,0.16,-0.24,0.26,-0.1,0.24,0,0.01
11/2/2017,0.07,-0.07,0.38,-0.2,0.14,0,0.22
11/3/2017,0.13,-0.24,-0.46,0.11,-0.26,0,0.33
11/6/2017,0.17,0.21,0.11,-0.3,-0.17,0,-0.18
11/7/2017,-0.21,-0.43,-0.07,0.27,0.04,0,0.21
11/8/2017,0.14,-0.07,-0.22,0.27,-0.04,0,-0.01
11/9/2017,-0.35,-0.04,0.37,-0.14,0.09,0,-0.5
11/10/2017,-0.17,0.06,-0.14,0.12,-0.05,0,0.19
11/13/2017,-0.28,-0.35,-0.13,0.13,-0.31,0,0.3
11/14/2017,-0.03,-0.13,-0.1,0.35,-0.09,0,0.38
11/15/2017,-0.64,-0.34,-0.01,-0.12,0.08,0,-0.33
11/16/2017,0.77,0.2,-0.53,0.46,-0.1,0,0.38
11/17/2017,0.02,0.46,0.16,-0.2,0.15,0,-0.31
11/20/2017,0.06,0.18,-0.19,0.23,-0.07,0,0.35
11/21/2017,0.66,0.19,-0.16,0.11,-0.3,0,0.61
11/22/2017,0.33,0.52,0.15,-0.16,0.2,0,-0.24
11/23/2017,0.06,-0.08,0,0.01,0.03,0,0.04
11/24/2017,0.27,-0.04,-0.18,-0.01,-0.12,0,0.4
11/27/2017,-0.24,-0.07,-0.25,0.38,-0.2,0,0.16
11/28/2017,0.53,-0.24,0.06,0.12,-0.11,0,-0.53
11/29/2017,0.01,0.2,1,0.07,0.69,0,-1.58
11/30/2017,0.46,-0.31,-0.17,0.04,-0.07,0,0.11
12/1/2017,-0.15,0.11,0.24,-0.21,0.3,0,-0.46
12/4/2017,-0.05,-0.25,0.65,0.17,0.52,0,-1.24
12/5/2017,-0.37,-0.14,-0.13,0.21,-0.19,0,0.27
12/6/2017,-0.37,-0.56,-0.44,0.36,-0.42,0,0.35
12/7/2017,0.26,0.1,-0.21,0.01,-0.12,0,0.62
12/8/2017,0.52,-0.22,-0.02,-0.07,0.08,0,0.07
12/11/2017,0.22,-0.16,-0.02,-0.07,0.02,0,-0.15
12/12/2017,0.12,-0.21,0.23,-0.13,0.13,0,-0.41
12/13/2017,0.25,0.4,-0.34,0.13,-0.14,0,0.12
12/14/2017,-0.47,0.22,-0.21,0.07,-0.09,0,0.34
12/15/2017,0.23,-0.09,-0.17,0.02,-0.16,0,0.28
12/18/2017,0.9,0.14,0.2,-0.03,0.13,0,0.09
12/19/2017,-0.16,0.02,-0.12,0.1,0.08,0,-0.04
12/20/2017,-0.1,0.25,0.37,-0.22,0.22,0,-0.13
12/21/2017,0.35,0.2,0.33,-0.43,0.26,0,-0.41
12/22/2017,-0.05,0.13,-0.13,0.05,-0.01,0,0.03
12/25/2017,0.03,-0.02,0.01,0,0,0,0.09
12/26/2017,-0.06,0.13,-0.05,0.02,0.18,0,-0.18
12/27/2017,0.23,0.32,-0.19,-0.02,-0.07,0,0.31
12/28/2017,0.23,0.22,0.04,-0.13,0.01,0,-0.08
12/29/2017,-0.19,0.25,0.1,-0.06,0.08,0,-0.21
1/1/2018,0.03,0.01,0.02,-0.01,0,0,-0.01
1/2/2018,0.64,0.19,-0.03,-0.3,-0.02,0,-0.24
1/3/2018,0.38,-0.23,-0.17,-0.25,-0.1,0,0.31
1/4/2018,0.89,-0.17,0.45,-0.26,0.35,0,0.04
1/5/2018,0.58,-0.32,-0.31,0.3,-0.24,0,0.29
1/8/2018,0.03,0,-0.07,-0.04,-0.02,0,0.16
1/9/2018,0.23,-0.1,-0.12,-0.06,0.08,0,0.32
1/10/2018,-0.01,0.17,0.55,-0.46,0.14,0,-0.11
1/11/2018,0.57,0.2,0.29,-0.24,0.31,0,-0.16
1/12/2018,0.76,-0.13,0.12,-0.06,0.11,0,-0.03
1/15/2018,0.29,0.19,-0.09,0.06,-0.08,0,-0.06
1/16/2018,-0.22,-0.21,-0.06,0.3,-0.11,0,0.27
1/17/2018,0.27,-0.45,-0.3,0.16,-0.27,0,0.62
1/18/2018,-0.03,-0.24,-0.24,0.08,-0.14,0,0.2
1/19/2018,0.49,0.3,-0.13,0.17,0.09,0,0.52
1/22/2018,0.63,-0.21,-0.19,-0.17,0.01,0,-0.03
1/23/2018,0.44,0.21,-0.2,-0.05,-0.25,0,0.18
1/24/2018,0.15,0.18,0.23,-0.1,0.18,0,-0.38
1/25/2018,-0.3,-0.1,-0.18,0.03,0.06,0,0.24
1/26/2018,0.92,-0.27,-0.49,0.37,-0.2,0,0.52
1/29/2018,-0.58,0.16,-0.05,0.02,-0.01,0,0.15
1/30/2018,-0.92,-0.05,-0.23,0.23,-0.23,0,-0.06
1/31/2018,-0.21,-0.29,-0.14,0.12,-0.17,0,0.31
2/1/2018,0.3,0.41,0.39,-0.38,0.19,0.01,-0.06
2/2/2018,-1.86,0.27,-0.1,0.29,-0.18,0.01,-0.23
2/5/2018,-3.09,0.6,0.17,-0.11,0.11,0.01,-0.54
2/6/2018,-0.35,-1.77,-0.3,0.22,-0.37,0.01,0.22
2/7/2018,0.06,0.5,-0.09,0.05,0.16,0.01,0.21
2/8/2018,-2.33,1.47,0.24,0.07,0.16,0.01,-0.85
2/9/2018,0.07,-0.89,-0.36,0.34,-0.32,0.01,0.05
2/12/2018,1.19,-0.38,-0.19,-0.06,-0.1,0.01,0.27
2/13/2018,0.17,0.13,-0.27,0.15,-0.12,0.01,0.4
2/14/2018,1.37,-0.37,-0.04,-0.35,-0.06,0.01,0.2
2/15/2018,1.19,-0.07,-0.45,0.2,-0.17,0.01,0.54
2/16/2018,0.2,0.25,-0.03,0.28,0.02,0.01,-0.06
2/19/2018,0.06,0.49,0.13,0.1,0.01,0.01,0.24
2/20/2018,-0.54,0.07,-0.37,0.06,-0.37,0.01,0.21
2/21/2018,-0.35,0.42,0.07,0.03,-0.19,0.01,0.56
2/22/2018,0.06,0.01,-0.22,0.16,0.12,0.01,0.03
2/23/2018,0.95,-0.31,0.04,-0.06,-0.17,0.01,0.05
2/26/2018,0.89,-0.45,-0.18,0.1,-0.17,0.01,0.2
2/27/2018,-0.89,0.09,0.12,-0.21,-0.01,0.01,0.18
2/28/2018,-1.02,0.31,-0.41,0.27,-0.39,0.01,0.38
3/1/2018,-0.98,0.5,0.21,-0.27,-0.03,0.01,-0.57
3/2/2018,-0.15,0.16,-0.45,-0.06,-0.42,0.01,-0.14
3/5/2018,0.59,-0.79,-0.16,-0.15,-0.07,0.01,-0.56
3/6/2018,0.72,0.62,-0.03,0.19,0.01,0.01,0.47
3/7/2018,-0.04,0.13,-0.26,-0.03,-0.37,0.01,0.27
3/8/2018,0.36,-0.33,-0.52,0.23,-0.21,0.01,-0.02
3/9/2018,1.06,-0.42,-0.19,0.04,-0.21,0.01,0.31
3/12/2018,0.35,0.4,0.2,-0.18,0.04,0.01,-0.18
3/13/2018,-0.45,0.44,0.03,0.17,0.07,0.01,0.04
3/14/2018,-0.38,0.24,-0.25,0.1,-0.26,0.01,0.18
3/15/2018,-0.13,-0.22,-0.03,0.12,-0.11,0.01,0.33
3/16/2018,0.1,-0.16,0.35,-0.2,0.21,0.01,-0.32
3/19/2018,-1.01,0.38,0.17,0.08,0.1,0.01,0.01
3/20/2018,-0.08,-0.27,0.06,-0.04,-0.08,0.01,0.67
3/21/2018,0.28,0.46,0.38,-0.52,0.39,0.01,-0.23
3/22/2018,-1.77,0.86,-0.11,0.15,0.01,0.01,-0.44
3/23/2018,-1.68,0.12,0.02,0.03,0.38,0.01,-0.78
3/26/2018,1.47,-0.87,-0.34,0.21,-0.48,0.01,0.77
3/27/2018,-0.53,0.59,0.52,0.25,0.56,0.01,-0.79
3/28/2018,-0.54,-0.49,0.14,0.24,0.11,0.01,-1.06
3/29/2018,0.99,-0.35,-0.16,0,-0.29,0.01,0.45
3/30/2018,0.13,0.17,0,0.05,0.06,0.01,0.19
4/2/2018,-1.28,0.53,0.28,0.08,0.13,0.01,-0.24
4/3/2018,0.37,-0.34,-0.05,0.14,-0.03,0.01,0.12
4/4/2018,0.48,-0.19,-0.2,0.25,-0.16,0.01,-0.19
4/5/2018,0.96,-0.44,0.29,-0.21,0.18,0.01,-0.27
4/6/2018,-1.12,0.84,0.07,0.07,0.08,0.01,-0.47
4/9/2018,0.41,-0.13,-0.24,-0.22,-0.27,0.01,0.29
4/10/2018,1.29,-0.3,0.06,-0.36,0.23,0.01,0.45
4/11/2018,-0.36,0.4,0.45,-0.52,0.27,0.01,-0.38
4/12/2018,0.41,-0.33,-0.08,-0.12,-0.07,0.01,0.55
4/13/2018,-0.07,0.18,0.3,-0.18,0.36,0.01,-0.49
4/16/2018,0.56,-0.06,-0.07,0.3,0.01,0.01,-0.09
4/17/2018,0.69,-0.44,-0.53,0.1,-0.33,0.01,0.45
4/18/2018,0.33,0.2,0.17,-0.13,0.14,0.01,0.3
4/19/2018,-0.38,0.08,0.76,-0.56,0.28,0.01,0.04
4/20/2018,-0.59,0.15,0.38,-0.32,0.26,0.01,-0.04
4/23/2018,-0.24,-0.36,0.25,0.03,0.25,0.01,-0.23
4/24/2018,-0.53,0.47,0.72,-0.2,0.36,0.01,-0.49
4/25/2018,-0.36,-0.32,-0.04,0.09,-0.03,0.01,-0.52
4/26/2018,0.64,-0.41,-0.61,0.09,-0.49,0.01,0.52
4/27/2018,0.21,-0.11,-0.14,0.32,-0.06,0.01,0.19
4/30/2018,-0.46,0.16,-0.07,-0.14,-0.1,0.01,-0.01
5/1/2018,-0.18,-0.11,-0.35,0.1,-0.45,0.01,0.21
5/2/2018,-0.26,0.69,-0.15,0.06,-0.04,0.01,0.34
5/3/2018,-0.1,0.15,-0.29,0.22,-0.21,0.01,0.52
5/4/2018,0.76,-0.39,-0.15,-0.07,-0.03,0.01,-0.12
5/7/2018,0.32,0.08,-0.25,-0.16,-0.21,0.01,0.39
5/8/2018,0.01,0.2,-0.08,-0.02,-0.18,0.01,0.09
5/9/2018,0.53,-0.39,0.02,-0.44,-0.12,0.01,0.15
5/10/2018,0.73,-0.28,0.13,0.05,0.05,0.01,0.13
5/11/2018,0.34,0.15,0.02,0.07,0.14,0.01,0.27
5/14/2018,0.08,-0.12,-0.03,-0.05,0.02,0.01,-0.08
5/15/2018,-0.6,0.17,0.25,-0.18,0.2,0.01,-0.03
5/16/2018,0.19,0.15,-0.32,0.24,-0.01,0.01,0.16
5/17/2018,0.16,0.25,0.04,-0.22,0.11,0.01,0.07
5/18/2018,-0.19,0.27,-0.4,0.16,-0.17,0.01,0.21
5/21/2018,0.56,-0.15,-0.11,0.19,-0.07,0.01,0.28
5/22/2018,-0.19,-0.16,0.29,-0.2,-0.07,0.01,-0.25
5/23/2018,-0.35,0.12,-0.75,0.42,-0.45,0.01,0.06
5/24/2018,-0.16,0.55,-1.14,1.06,-0.58,0.01,0.43
5/25/2018,-0.42,-0.38,-0.05,-0.2,-0.12,0.01,-0.83
5/28/2018,-0.14,-0.04,-0.24,0.15,-0.17,0.01,-0.01
5/29/2018,-1.12,0.6,-0.48,0.2,-0.16,0.01,0.14
5/30/2018,0.86,-0.38,0.1,-0.29,0.22,0.01,0.18
5/31/2018,-0.33,0.52,-0.51,0.11,-0.25,0.01,0.61
6/1/2018,0.67,-0.52,0.07,-0.27,-0.01,0.01,0.14
6/4/2018,0.59,0.08,-0.1,0.41,-0.09,0.01,0.09
6/5/2018,0.06,0.3,-0.43,0.23,-0.12,0.01,0.27
6/6/2018,0.62,-0.33,0.14,-0.1,0.2,0.01,0.03
6/7/2018,0.08,0.13,0.66,-0.15,0.55,0.01,-0.32
6/8/2018,0,0.02,-0.42,0.2,-0.21,0.01,0.01
6/11/2018,0.27,-0.11,-0.06,0.06,0.04,0.01,-0.26
6/12/2018,0.02,0.04,-0.52,0.23,-0.21,0.01,-0.02
6/13/2018,-0.07,0.09,-0.1,-0.12,-0.24,0.01,0.11
6/14/2018,-0.21,-0.3,-0.42,0.1,-0.3,0.01,-0.08
